sample_id	md5sum	assembly
SAMN04624032	7adadbf2a17207b8c7456bd022fc6f53	SAMN04624032.contigs.fa.gz
SAMN04624034	99a4be1e0231ce44ac7030308765ecb7	SAMN04624034.contigs.fa.gz
SAMN04624035	0f1f8b1a11f00e58908d81039f5a4af2	SAMN04624035.contigs.fa.gz
SAMN04624037	4f2e2b563489d267321eff987bc07149	SAMN04624037.contigs.fa.gz
SAMN04624039	d47a458dd298bb672b918f07a9d842b6	SAMN04624039.contigs.fa.gz
SAMN04624041	719d05d8f4049a2f891597545700148f	SAMN04624041.contigs.fa.gz
SAMN04624042	cc0a66b45e2f20850d7d26cd5b679698	SAMN04624042.contigs.fa.gz
SAMN04624044	d311dadd162ab7a6ca5ae12f6b4ff612	SAMN04624044.contigs.fa.gz
SAMN04624046	8f5aa970f546bd6d038641a71aad3629	SAMN04624046.contigs.fa.gz
SAMN04624048	3e3a3ae8f94ea9dac00478fe76d14d09	SAMN04624048.contigs.fa.gz
SAMN04624049	96efce9a619c45bb3b33a64d1d729a4a	SAMN04624049.contigs.fa.gz
SAMN04624051	78e2ecf9f46404da2ad21fb8d7cf7d83	SAMN04624051.contigs.fa.gz
SAMN04624055	222f2ddbf7c55cdf8fef537d5a351f96	SAMN04624055.contigs.fa.gz
SAMN04624057	690ed619f6cc8d3826e62b216597bec4	SAMN04624057.contigs.fa.gz
SAMN04624058	fff8f96e5cffff795bc1321744001ecf	SAMN04624058.contigs.fa.gz
SAMN04624059	5b409a7a28e2f4bc3f464efbb7d60283	SAMN04624059.contigs.fa.gz
SAMN04624062	f5c43794e3b5fc04d11dc65c6cd67e88	SAMN04624062.contigs.fa.gz
SAMN04624063	86a6adb4ef21d0b76d28d119373cfd3e	SAMN04624063.contigs.fa.gz
SAMN04624066	f255e231623e5fd9f5f90764b3f26930	SAMN04624066.contigs.fa.gz
SAMN04624067	9653b38c4ff15ced132ccd5a5964f285	SAMN04624067.contigs.fa.gz
SAMN04624069	bcddd8a3b8a711f942a121d34ec7356b	SAMN04624069.contigs.fa.gz
SAMN04624072	3ee78283e2f9121d566deaf86b199fe0	SAMN04624072.contigs.fa.gz
SAMN04624074	c74bed541e79305a774f29baed8fdb55	SAMN04624074.contigs.fa.gz
SAMN04624076	eb18a1d41a7ebf66dd42c0fd24b20ed1	SAMN04624076.contigs.fa.gz
SAMN04624078	40ff5dc3e16f45c64bffd543ad2412fd	SAMN04624078.contigs.fa.gz
SAMN04624081	367d9949c7b4167bd00489e795f40687	SAMN04624081.contigs.fa.gz
SAMN04624083	753a730236ea6f009558e4f81339f616	SAMN04624083.contigs.fa.gz
SAMN04624084	d9182146ab56b52d30295d436a679da4	SAMN04624084.contigs.fa.gz
SAMN04624086	e1a4507b6e8eb5b3a492485ce802a2a4	SAMN04624086.contigs.fa.gz
SAMN04624087	3503d5e4489dd2113f9a040203d5f30c	SAMN04624087.contigs.fa.gz
SAMN04624089	e4244dc2fa676a420675affcd07e6322	SAMN04624089.contigs.fa.gz
SAMN04624090	fcede41221b51778543b8d3ccd695730	SAMN04624090.contigs.fa.gz
SAMN04624092	bbc3ce1dc6113d2780ff529325f3fa01	SAMN04624092.contigs.fa.gz
SAMN04624093	479267f87ebeddd446eb5aeef3d0ff7f	SAMN04624093.contigs.fa.gz
SAMN04624094	ad11b7d07b993f68643297b5def94df6	SAMN04624094.contigs.fa.gz
SAMN04624095	429996bf6c17d62a7c55b197c3fcc6d3	SAMN04624095.contigs.fa.gz
SAMN04624100	63a14d0afac3d0d46cbaf6f5d26b802c	SAMN04624100.contigs.fa.gz
SAMN04624101	0c04b5947d11f09ddd8ac02a82796e84	SAMN04624101.contigs.fa.gz
SAMN04624102	217a761077ec248bebd3ea7b83dac187	SAMN04624102.contigs.fa.gz
SAMN04624107	7a9f3b892c10f44aeeb78fdfbfaf75b8	SAMN04624107.contigs.fa.gz
SAMN04624109	4fd5ca61ccc9e4a2a5d26de47cb517f7	SAMN04624109.contigs.fa.gz
SAMN04624111	5a4b7bc759cb82a7684d810dbf3bf097	SAMN04624111.contigs.fa.gz
SAMN04624112	dfb22ab60997251bff99c29e45412b5a	SAMN04624112.contigs.fa.gz
SAMN04624113	c8af1e3aba76e1e33a910dbfdfd1c4e0	SAMN04624113.contigs.fa.gz
SAMN04624115	c3e239a44a4f2f22a8b8375ddb212ed3	SAMN04624115.contigs.fa.gz
SAMN04624116	a9a78667e5e30af5d731d05362fde888	SAMN04624116.contigs.fa.gz
SAMN04624119	5b2627b421814aaae683af54a540fe09	SAMN04624119.contigs.fa.gz
SAMN04624120	a6be43b450ba9b86ef7c1cd2abe661e7	SAMN04624120.contigs.fa.gz
SAMN04624125	9d81839a2513f05e0d67cf69de47de3d	SAMN04624125.contigs.fa.gz
SAMN04624130	440c23f1e1b9ada8bf1fc755ce4ecd59	SAMN04624130.contigs.fa.gz
SAMN04624133	074d9d5eb69eb27467d0d6acb33b4c02	SAMN04624133.contigs.fa.gz
SAMN04624134	567e29d22c1def554a6ef1961a5655a3	SAMN04624134.contigs.fa.gz
SAMN04624137	9859c6121366b2ee8c2b46a99584b8b1	SAMN04624137.contigs.fa.gz
SAMN04624138	1c8e8b4b6389967c053b372387481963	SAMN04624138.contigs.fa.gz
SAMN04624139	f2a84f208c1b37bb0e098bacc953c496	SAMN04624139.contigs.fa.gz
SAMN04624141	97cd1b5bd7b2cc99a398b7a241b458a4	SAMN04624141.contigs.fa.gz
SAMN04624142	25fccbff493e53b2c1a31db87ec4d3d8	SAMN04624142.contigs.fa.gz
SAMN04624145	ab5c9dd5ac31cd022683001d5c521916	SAMN04624145.contigs.fa.gz
SAMN04624146	754a0654a753adb42d803792e9f0f3cf	SAMN04624146.contigs.fa.gz
SAMN04624147	3052006cc44d26f078d38ec5c19c53e0	SAMN04624147.contigs.fa.gz
SAMN04624148	8a422320b0fbebf468f5d105d611209d	SAMN04624148.contigs.fa.gz
SAMN04624149	159f93243649991867b147e3d1bb8419	SAMN04624149.contigs.fa.gz
SAMN04624150	a683e86ab461ce841c2b76cbf84bd1cc	SAMN04624150.contigs.fa.gz
SAMN04624152	2d41c268b840316476234e93a0036fbe	SAMN04624152.contigs.fa.gz
SAMN04624154	5fe823a7755e272fd51a849c9522e9bc	SAMN04624154.contigs.fa.gz
SAMN04624156	c0691ea28d6a9c499a4be1960113fbde	SAMN04624156.contigs.fa.gz
SAMN04624157	796272a9b1c9e398b3b5a3b80c37a7a7	SAMN04624157.contigs.fa.gz
SAMN04624159	2b46da6b84746befcfc3f46ba2ff9585	SAMN04624159.contigs.fa.gz
SAMN04624161	f2b64095a65f3f36d052bc7c4d129854	SAMN04624161.contigs.fa.gz
SAMN04624162	dfc187abe7a46138051ed22316a78d27	SAMN04624162.contigs.fa.gz
SAMN04624163	f0ac87c32ede2ad1165204ccb374bc19	SAMN04624163.contigs.fa.gz
SAMN04624166	fd308eaeb228ffb55d65d0d07511475a	SAMN04624166.contigs.fa.gz
SAMN04624168	59ae35a7e4fa1765604b259292171c91	SAMN04624168.contigs.fa.gz
SAMN04624169	aca574f4341a9beee4de412795bb6e41	SAMN04624169.contigs.fa.gz
SAMN04624170	26381c344ea0c1ae747fe4901724a766	SAMN04624170.contigs.fa.gz
SAMN04624175	36fe752f7122e1d52a821a53dc161d71	SAMN04624175.contigs.fa.gz
SAMN04624177	ccea1bed2ce0e9d39b1f7817a50c7593	SAMN04624177.contigs.fa.gz
SAMN04624178	4cb764b6cdfb8a63311669dc84bcd148	SAMN04624178.contigs.fa.gz
SAMN04624179	4df411e2d4e049f65edffc7159e7b3e3	SAMN04624179.contigs.fa.gz
SAMN04624181	a837a70333f0f4744e877388b1f14b04	SAMN04624181.contigs.fa.gz
SAMN04624183	b5ff673d43c31c1c019cb2678e1e47ea	SAMN04624183.contigs.fa.gz
SAMN04624184	4a4876bc3685c191a08a96b03718129d	SAMN04624184.contigs.fa.gz
SAMN04624186	bc1117ad3ed544262aab69c53bc032a3	SAMN04624186.contigs.fa.gz
SAMN04624197	7aa5ee0ddfa48dc9319ddcb4ff5bb0ea	SAMN04624197.contigs.fa.gz
SAMN04624198	c68f322bf9cf8e7d7b26601bbd1b174f	SAMN04624198.contigs.fa.gz
SAMN04624205	0ab7471d06e7d6f699cccf305ed4d07b	SAMN04624205.contigs.fa.gz
SAMN04624210	e1a1ed65b1440e1df6deaeee7330c9b5	SAMN04624210.contigs.fa.gz
SAMN04624216	163ae1328ecda3f93def0c63dfbcfc41	SAMN04624216.contigs.fa.gz
SAMN04624225	d6632a7fe430df897a0cf4efb4bceac7	SAMN04624225.contigs.fa.gz
SAMN04624228	1845cef347e2eebad7aa06da41d83276	SAMN04624228.contigs.fa.gz
SAMN04624231	6381a37e1a8aa1da4fcdf5e83a575c23	SAMN04624231.contigs.fa.gz
SAMN04624234	c3acc2e6e5e99cb9dde11d3bf640a615	SAMN04624234.contigs.fa.gz
SAMN04624237	590a523d395edf6b0c8d836d871ec8ec	SAMN04624237.contigs.fa.gz
SAMN04624241	8ede5fa3f8bdd66f35545110d9f6f3c6	SAMN04624241.contigs.fa.gz
SAMN04624242	a1a2b40c9bab8499f288ace2da1e7c17	SAMN04624242.contigs.fa.gz
SAMN04624243	e92fb91f31957d93aac48591b9240e4b	SAMN04624243.contigs.fa.gz
SAMN04624244	4f40516df3031007c58a144f50545c79	SAMN04624244.contigs.fa.gz
SAMN04624245	c3114b529bcfbc69a30d83fa20c2020f	SAMN04624245.contigs.fa.gz
SAMN04624248	eb8f842d86be62692da376745ce81f37	SAMN04624248.contigs.fa.gz
SAMN04624252	608e4d92741dcfdbac599c2930a550c2	SAMN04624252.contigs.fa.gz
SAMN04624253	3645e8982ff70857ca7c46cda5cafab3	SAMN04624253.contigs.fa.gz
SAMN04624255	dc30307fc0da455764f53731881823b6	SAMN04624255.contigs.fa.gz
SAMN04624259	8cb489913c4e04b54625862d747ace01	SAMN04624259.contigs.fa.gz
SAMN04624260	6cccec844dea782fa9114493d0bf8888	SAMN04624260.contigs.fa.gz
SAMN04624264	f682f89c0284dd0845977caacd5e41d9	SAMN04624264.contigs.fa.gz
SAMN04624267	4910ddfff494fe0298815cc4ec5fc75d	SAMN04624267.contigs.fa.gz
SAMN04624270	70667e59db3b6f161d40412c40b98e59	SAMN04624270.contigs.fa.gz
SAMN04624273	f0b2cdecdf3f5a4215eb6c428184234a	SAMN04624273.contigs.fa.gz
SAMN04624274	11ebfa7fa8c95645efa0197eaa83d4b3	SAMN04624274.contigs.fa.gz
SAMN04624276	65456e40f4b2f9e536ecbc923f4fe646	SAMN04624276.contigs.fa.gz
SAMN04624279	c0b93cce6102fccac3702d0ae7612d3e	SAMN04624279.contigs.fa.gz
SAMN04624288	27381645c767f8bb4adc28ea20fe9c47	SAMN04624288.contigs.fa.gz
SAMN04624293	df4819b93e7dd5120865e335d203e589	SAMN04624293.contigs.fa.gz
SAMN04624299	6575d1413c0395ac9ae9ec29cdbe85aa	SAMN04624299.contigs.fa.gz
SAMN04624309	b982d73a53779c6d31ee251d7dba7e76	SAMN04624309.contigs.fa.gz
SAMN04624311	7f8d55dd9251dac0d518878e4512c424	SAMN04624311.contigs.fa.gz
SAMN04624312	bbe0bdc4171c9022626739e98875952f	SAMN04624312.contigs.fa.gz
SAMN04624313	0bea7126fe0119d50d883906b4d1297a	SAMN04624313.contigs.fa.gz
SAMN04624315	fe411ca321b5511e359be1df5996cb6f	SAMN04624315.contigs.fa.gz
SAMN04624318	7e97bc6a252accfb380f3326a84a67c2	SAMN04624318.contigs.fa.gz
SAMN04624321	275a093b64ebf30e7284ece9a6b8ad69	SAMN04624321.contigs.fa.gz
SAMN04624322	bffb4c15958094f2fac242980a623c4d	SAMN04624322.contigs.fa.gz
SAMN04624324	cdbd952887282e1c5547cfc522b5e7b0	SAMN04624324.contigs.fa.gz
SAMN04624325	f2a57ed465a7ac66751b7c37e485116f	SAMN04624325.contigs.fa.gz
SAMN04624327	bbd2c8851facbeb541ca8e5a13901c7a	SAMN04624327.contigs.fa.gz
SAMN04624329	110b905f8bcc87fbec5aa8d76c1ea247	SAMN04624329.contigs.fa.gz
SAMN04624333	2e2f765e1a81374b5d11df2024364d21	SAMN04624333.contigs.fa.gz
SAMN04624335	7690528bc50744d4f62ea580c510b9f8	SAMN04624335.contigs.fa.gz
SAMN04624337	d63398923a2f298ceb3c39b3cfb69b7d	SAMN04624337.contigs.fa.gz
SAMN04624339	780d1fc14c488662d9cd18161c9d79a5	SAMN04624339.contigs.fa.gz
SAMN04624341	85120cd020b893f983a402c6b6acd8d7	SAMN04624341.contigs.fa.gz
SAMN04624348	52f56fa160c31e6a64f9aafb0eff5e8f	SAMN04624348.contigs.fa.gz
SAMN04624351	0dce27b598eb7fa954723f40f8581f60	SAMN04624351.contigs.fa.gz
SAMN04624355	9ae7a6f84b28753801e33e80317bf612	SAMN04624355.contigs.fa.gz
SAMN04624356	7101f208e704811c91ae228380824bb3	SAMN04624356.contigs.fa.gz
SAMN04624360	44c6fa4ab10e71b617c3589dbd7c2445	SAMN04624360.contigs.fa.gz
SAMN04624361	096c51fc0b65f7910eba1a2812365f6c	SAMN04624361.contigs.fa.gz
SAMN04624363	93d2216d8fd5022707fa7665c2c7fccd	SAMN04624363.contigs.fa.gz
SAMN04624364	e0d297eb85e664ace2a95e27d8284cdc	SAMN04624364.contigs.fa.gz
SAMN04624365	cf463028b7442fa4850dd3411724269d	SAMN04624365.contigs.fa.gz
SAMN04624366	aa3b1992dd24d08e471ce1bef8aa4e7f	SAMN04624366.contigs.fa.gz
SAMN04624376	5d77c35047bad089bdf8a6e6fa489529	SAMN04624376.contigs.fa.gz
SAMN04624378	7fbba86c0d13a96a64afc6ebcd085e26	SAMN04624378.contigs.fa.gz
SAMN04624379	7dff64f65d035984dee096d1526547a1	SAMN04624379.contigs.fa.gz
SAMN04624380	45d33d58538b39c2c94ad4e135239f7e	SAMN04624380.contigs.fa.gz
SAMN04624401	9e761302d2fa17729e3e2ad96a253d0f	SAMN04624401.contigs.fa.gz
SAMN04624407	83a0341db323564df8b784b494745da4	SAMN04624407.contigs.fa.gz
SAMN04624411	4f46cd35fcc9399ca6c0bbdf7bf7bc15	SAMN04624411.contigs.fa.gz
SAMN04624413	64cd61e87edb02d53ee7703fb507a24e	SAMN04624413.contigs.fa.gz
SAMN04624420	48d0dbc54ac59f564a1f619712035965	SAMN04624420.contigs.fa.gz
SAMN04624421	907267b6f0150535eb6ff570f8d276a9	SAMN04624421.contigs.fa.gz
SAMN04624423	df6c6df30bc270fe90f3130fc1641f7e	SAMN04624423.contigs.fa.gz
SAMN04624426	69a0e44e3f0f26a794d4026867ee9f89	SAMN04624426.contigs.fa.gz
SAMN04624428	45fc0592f00f2742ded67053895ff549	SAMN04624428.contigs.fa.gz
SAMN04624429	9f10621ba5b6994cf42a3d1a03c63e21	SAMN04624429.contigs.fa.gz
SAMN04624430	5ba7b2e4e673173b7c8a06f32a847b80	SAMN04624430.contigs.fa.gz
SAMN04624432	17aed735ef624e01cefb9a58589303e3	SAMN04624432.contigs.fa.gz
SAMN04624435	1509d763223b68ca83faa77ff8d576b7	SAMN04624435.contigs.fa.gz
SAMN04624437	849edea8f83535862ff8298d1c11f28c	SAMN04624437.contigs.fa.gz
SAMN04624438	926ea13b6cf3b0381f4303181ac4a9f3	SAMN04624438.contigs.fa.gz
SAMN04624439	aaf55d498b1a569697540feff571a6cd	SAMN04624439.contigs.fa.gz
SAMN04624441	3938093a8e7a42e28f02bf4b3efe00ad	SAMN04624441.contigs.fa.gz
SAMN04624442	f00b911d3be3ca3bb36e22d53fbde5fe	SAMN04624442.contigs.fa.gz
SAMN04624444	975bdc24f961fab1e3115fb134debec4	SAMN04624444.contigs.fa.gz
SAMN04624446	404d3c28ec3b6e4240643ce3d290068d	SAMN04624446.contigs.fa.gz
SAMN04624450	be72249b90fdea816b39bce6bdf238e8	SAMN04624450.contigs.fa.gz
SAMN04624452	11ce2c713fc3e391b472a9a3f6d5c304	SAMN04624452.contigs.fa.gz
SAMN04624454	f69ddbed9a1886c8c159f7972e4450e5	SAMN04624454.contigs.fa.gz
SAMN04624459	8c978174344a5f2470f41fbade0b5c9e	SAMN04624459.contigs.fa.gz
SAMN04624461	7b8613a3b6146b5d9197fbebc79acb51	SAMN04624461.contigs.fa.gz
SAMN04624463	5cbf29a80b112bcd67bc5e49e55fc0cf	SAMN04624463.contigs.fa.gz
SAMN04624466	ba31cd5cdf1a9a8d6369855c95654025	SAMN04624466.contigs.fa.gz
SAMN04624468	62f56c047fdfdbf7297f0fb17f6dd302	SAMN04624468.contigs.fa.gz
SAMN04624470	10993fdeb3cbe91adf0de108d205d181	SAMN04624470.contigs.fa.gz
SAMN04624472	a5d8c37951e230e4b207bb5ce5664251	SAMN04624472.contigs.fa.gz
SAMN04624474	7c79107cbd34bb71792f63d9c4ab0acc	SAMN04624474.contigs.fa.gz
SAMN04624477	8e4d2bbc7f644ed68c6008cf8be371eb	SAMN04624477.contigs.fa.gz
SAMN04624478	9c26c73498fad66222ee0d3458fb0885	SAMN04624478.contigs.fa.gz
SAMN04624480	62cf9d612098c94e7afa060e5ca56f46	SAMN04624480.contigs.fa.gz
SAMN04624483	d2b18ff81425a9c6068642b7ea903638	SAMN04624483.contigs.fa.gz
SAMN04624489	a21e66583a1f3411abf485766664feea	SAMN04624489.contigs.fa.gz
SAMN04624491	913ed8a3999efce2cdfb275eeeff4768	SAMN04624491.contigs.fa.gz
SAMN04624492	237e3ff9ef77d5873a25c4d45320dcea	SAMN04624492.contigs.fa.gz
SAMN04624493	c6a407c1e8754cf39537b2da1e20721e	SAMN04624493.contigs.fa.gz
SAMN04624494	87ce3f20fc5c2da87fb659cfc5032313	SAMN04624494.contigs.fa.gz
SAMN04624500	db764d2936316a62a9957944a218e0cd	SAMN04624500.contigs.fa.gz
SAMN04624502	b6ce9f45d499afe547359944ab832b23	SAMN04624502.contigs.fa.gz
SAMN04624503	c9fde4e7ca3da623aaf69c98f9c37c2d	SAMN04624503.contigs.fa.gz
SAMN04624505	023d3af609783601ba3e6d4d2153e8c3	SAMN04624505.contigs.fa.gz
SAMN04624507	8a149ec7f2d5eba383078dc28bcebeb3	SAMN04624507.contigs.fa.gz
SAMN04624509	6c4dee2b7c1739fb4e3b0d49e747d2e4	SAMN04624509.contigs.fa.gz
SAMN04624510	bc8cdf0a7e1baa6e28aa835b4d28c307	SAMN04624510.contigs.fa.gz
SAMN04624511	5798fd6676272f3385d98ca3d5b2d12b	SAMN04624511.contigs.fa.gz
SAMN04624516	1a6276ea043a53f190a603c6a2a323c3	SAMN04624516.contigs.fa.gz
SAMN04624520	ccea66c1880eb90f64a9c0f681f33cd8	SAMN04624520.contigs.fa.gz
SAMN04624522	63c9cdad0b395a0e1843bd042fec2028	SAMN04624522.contigs.fa.gz
SAMN04624525	0b6de81fec0d5100f8c0479fdc8debf4	SAMN04624525.contigs.fa.gz
SAMN04624527	1054d40e10bbd4e8403902065033a390	SAMN04624527.contigs.fa.gz
SAMN04624528	41d56f1569e8cfdbc48f9fc523412af6	SAMN04624528.contigs.fa.gz
SAMN04624533	b8d772a01904d4da4110f33baeab2196	SAMN04624533.contigs.fa.gz
SAMN04624534	26d5b51f26716fb59f60b5c738e59c54	SAMN04624534.contigs.fa.gz
SAMN04624537	6e6c7c293d50ea089a485ada69c38b66	SAMN04624537.contigs.fa.gz
SAMN04624538	d0fa36ff696deb15b77e0ec2abb3b9a3	SAMN04624538.contigs.fa.gz
SAMN04624541	a6f04d6956d8a2aa764b17e11979d8a0	SAMN04624541.contigs.fa.gz
SAMN04624542	ef6759cc86da2daa0d5105059ef7fa53	SAMN04624542.contigs.fa.gz
SAMN04624545	04da7add763b2be1d81b472e49f341b7	SAMN04624545.contigs.fa.gz
SAMN04624546	86759f4d1abb10bc61b980c7659c154e	SAMN04624546.contigs.fa.gz
SAMN04624549	e4b775a00e2494e4757f17edc5132f6b	SAMN04624549.contigs.fa.gz
SAMN04624550	45ceaaea9b31aeb6c362613b6894a78a	SAMN04624550.contigs.fa.gz
SAMN04624551	12b21550058cc7d1a2322114f2c651a0	SAMN04624551.contigs.fa.gz
SAMN04624552	3dd6377435b091392d31c6be01e162d0	SAMN04624552.contigs.fa.gz
SAMN04624554	76ee6878e303e3ef9237a4fed96f95e9	SAMN04624554.contigs.fa.gz
SAMN04624556	143206b8ef7ea43cb3bb706f756cea9a	SAMN04624556.contigs.fa.gz
SAMN04624558	1902b605ab681034a38799a9427ed785	SAMN04624558.contigs.fa.gz
SAMN04624560	27d3673b0babaebf6376ce17bf3f2f94	SAMN04624560.contigs.fa.gz
SAMN04624561	2afd88b985826390003e1b34d70510a3	SAMN04624561.contigs.fa.gz
SAMN04624565	0fabacba119558d8306e0c36768282ce	SAMN04624565.contigs.fa.gz
SAMN04624566	c336c97e779afe3b6920a570efe09eb3	SAMN04624566.contigs.fa.gz
SAMN04624567	87e2d5a2ada899f4a9f0c11f5e311f4e	SAMN04624567.contigs.fa.gz
SAMN04624568	09df1f16f9053994eed998b2fc18ee1d	SAMN04624568.contigs.fa.gz
SAMN04624573	b69f9f63bcb1e632a4aada028ddcd309	SAMN04624573.contigs.fa.gz
SAMN04624575	813f8551930b18797bf9fb4e4e3420f4	SAMN04624575.contigs.fa.gz
SAMN04624577	2708acd0aa7cdc547de4f57a801bcd4d	SAMN04624577.contigs.fa.gz
SAMN04624579	574e7f50e976a9b6ded011083faf7293	SAMN04624579.contigs.fa.gz
SAMN04624580	f69f4e3248edf6574788064064092aac	SAMN04624580.contigs.fa.gz
SAMN04624581	de322b26a1da3b84b375da1dc39e0acb	SAMN04624581.contigs.fa.gz
SAMN04624585	728c353c75d038b697c2ab56ec213292	SAMN04624585.contigs.fa.gz
SAMN04624591	ea40cc10abcfd7873f61df6baaeb07a6	SAMN04624591.contigs.fa.gz
SAMN04624595	82e58876bb65ce110418a696dd3d3d4e	SAMN04624595.contigs.fa.gz
SAMN04624600	0ac528439f7433cb0692c02944086970	SAMN04624600.contigs.fa.gz
SAMN04624601	fd1103d178b285f66e629ba5d59a2b53	SAMN04624601.contigs.fa.gz
SAMN04624609	a3c85897c281b7e7470c47b0eb4b2500	SAMN04624609.contigs.fa.gz
SAMN04624610	6917ad56df4e56f2e6a238edcfeb39af	SAMN04624610.contigs.fa.gz
SAMN04624612	be25ab3e95d4cd1e03503a75a6f6c7bb	SAMN04624612.contigs.fa.gz
SAMN04624614	a2ae4a879a1c302c0b889ddd054013ee	SAMN04624614.contigs.fa.gz
SAMN04624615	0b8c52facc8c8ea9f0762fe5768d6201	SAMN04624615.contigs.fa.gz
SAMN04624618	a860fa103033889637220370b8114a9d	SAMN04624618.contigs.fa.gz
SAMN04624620	329f8c1a58813dadc052211f44097f34	SAMN04624620.contigs.fa.gz
SAMN04624623	6e0f0f55565c3ccf61d4763195f5c075	SAMN04624623.contigs.fa.gz
SAMN04624624	703f7c3ec1fc1933a9bae8d3a964bb32	SAMN04624624.contigs.fa.gz
SAMN04624626	144f6c3540888ad3649645038e61457f	SAMN04624626.contigs.fa.gz
SAMN04624627	39b4b7c74d600cb6148d53d56b864509	SAMN04624627.contigs.fa.gz
SAMN04624633	ec5839840a593e048c3036e6eb58066f	SAMN04624633.contigs.fa.gz
SAMN04624634	9a4e47cedd36995d588b74846a89c4f7	SAMN04624634.contigs.fa.gz
SAMN04624637	9a40735164374437a6a3a705cef71b8a	SAMN04624637.contigs.fa.gz
SAMN04624639	86ef838be7d34dfbc2619fdbcc0588ff	SAMN04624639.contigs.fa.gz
SAMN04624640	9923b630ef896a1d3068ff46ca6ed9a2	SAMN04624640.contigs.fa.gz
SAMN04624643	77055c61ccea81ca1814f981c6ab10f9	SAMN04624643.contigs.fa.gz
SAMN04624644	1896ee46d1806f74bdfdf6cbcabc6c6c	SAMN04624644.contigs.fa.gz
SAMN04624645	b5d7ab84a3eec3d8ae077e33f7d0635b	SAMN04624645.contigs.fa.gz
SAMN04624646	e0a293a86951a4ee78bb1d8fc1a87679	SAMN04624646.contigs.fa.gz
SAMN04624647	38953a5d594305a76f641eff6533b38b	SAMN04624647.contigs.fa.gz
SAMN04624651	23427fbafb152c6eea60505f2d726a48	SAMN04624651.contigs.fa.gz
SAMN04624655	4a574ae508edf3c3cb01bb82af68b784	SAMN04624655.contigs.fa.gz
SAMN04624656	dc067de26c2c8ca523b16c3187879883	SAMN04624656.contigs.fa.gz
SAMN04624660	b4a6a419491cb4462626ea6bedcb95e1	SAMN04624660.contigs.fa.gz
SAMN04624661	e53627d2941dc7395024e15ce42a8f6d	SAMN04624661.contigs.fa.gz
SAMN04624662	5499e54834d4253878c3d920f1bc6d3f	SAMN04624662.contigs.fa.gz
SAMN04624663	98f20f2ed8f056433beef42263b6505c	SAMN04624663.contigs.fa.gz
SAMN04624665	abf8785347c591770e83de5837c008be	SAMN04624665.contigs.fa.gz
SAMN04624673	5a03cb5b607e80b86659046a97bbab56	SAMN04624673.contigs.fa.gz
SAMN04624674	0c3b64de75469506d2981c49b41dc4db	SAMN04624674.contigs.fa.gz
SAMN04624677	381dc540a7e9956cace1e9d562f13dc2	SAMN04624677.contigs.fa.gz
SAMN04624679	77b6d9803f721ece64227871c3057e87	SAMN04624679.contigs.fa.gz
SAMN04624680	78f52a1b70554cc95a4d66e2cf91339f	SAMN04624680.contigs.fa.gz
SAMN04624682	1680036bb8216f8a7bf26a3e9af75b3b	SAMN04624682.contigs.fa.gz
SAMN04624694	100f001fff6a180aa35c3cf49f61e6f2	SAMN04624694.contigs.fa.gz
SAMN04624697	7589a99defc6eb6e1dac747c20983bf2	SAMN04624697.contigs.fa.gz
SAMN04624699	93c2929e7ca402bf0973ca2f7368faec	SAMN04624699.contigs.fa.gz
SAMN04624700	dc7951d4035f8be40e68acdf42fb0958	SAMN04624700.contigs.fa.gz
SAMN04624707	3b1957707881e04f9321dba45177824c	SAMN04624707.contigs.fa.gz
SAMN04624710	51f62a0b3925b82c4a1ffd4bca5a80b4	SAMN04624710.contigs.fa.gz
SAMN04624711	a6d0d8c44329ecc9de68dc8e09cdc1e3	SAMN04624711.contigs.fa.gz
SAMN04624712	9aa92adf9fc9f86f0ca6a919c763f8da	SAMN04624712.contigs.fa.gz
SAMN04624713	48d0e2e9568eb4149fee3e4faae09ba8	SAMN04624713.contigs.fa.gz
SAMN04624714	704a57d0c024cc750e794a9020c61185	SAMN04624714.contigs.fa.gz
SAMN04624717	a01d9f4c583b7a261f3c5b279e35993a	SAMN04624717.contigs.fa.gz
SAMN04624719	91f8e4e8a87212370948c2f04f1949c5	SAMN04624719.contigs.fa.gz
SAMN04624722	2564e218fe9090fe45d4cfd9c99ba7e6	SAMN04624722.contigs.fa.gz
SAMN04624728	3b9d0de552c228923b0aa0d60a5d1523	SAMN04624728.contigs.fa.gz
SAMN04624734	3af144df31e3a9ba5b48b6d940f840f8	SAMN04624734.contigs.fa.gz
SAMN04624737	4736093165e3b7f622ee31c7929d65ed	SAMN04624737.contigs.fa.gz
SAMN04624738	57174fc3716480d485b04d02377cb180	SAMN04624738.contigs.fa.gz
SAMN04624741	ca26a1cebb4464f29dbc8edaaa9dcb3b	SAMN04624741.contigs.fa.gz
SAMN04624744	1d06e0b42cdd0ede57298fc0174bb948	SAMN04624744.contigs.fa.gz
SAMN04624746	193593fdcf202547d97c282fbec74e8b	SAMN04624746.contigs.fa.gz
SAMN04624749	b9c3c7a03b12b5dd1095fd063353b068	SAMN04624749.contigs.fa.gz
SAMN04624751	f59dff4a2e9f867db69ec1c77fb65c2c	SAMN04624751.contigs.fa.gz
SAMN04624753	1c76430da819946b43f548275c0afe59	SAMN04624753.contigs.fa.gz
SAMN04624756	1bb914814da120b23c36c08fb43207aa	SAMN04624756.contigs.fa.gz
